id,target,,
OVR5T25TcVJIbTNHamNQQXQjRy7bczbfXifOjGu10IA=,1.0005,,
OVhPM3FhaWRUTFdOcHdDOAUAZiYL2V855fABVy2IQ/U=,1.01159,,
OVE1NFZGWk5NeG5nalhDdYyZ25btmcXOJ+u0zuNrHOM=,1.0005,,
OVdMODN1Z1JPZUh0bVpZdpmSQ/9IZ5tulV5laMCCKmo=,1.00857,,
OUZmTVJiSjd2QkVIZW96MAG3y+7kDVmhXAy2K5c48M8=,0.996473,,
OUw3bUNWU0czWFJCYWw2cDRQJjsNfJwzAJtjdVyI3HQ=,0.987402,,
OUFqbVZzWTBJS2lEdTRTZ1wVcZI1htYSL9Z0xvFXBFA=,0.973293,,
OU1DUmhFSGFjREZKM0l5dwh5eU6Af2jF5cbofc3jWI4=,0.996473,,
OTZVUXhtdEplR0JYYldnMJ8HTRCfn3pvDrsNBYiCQ7U=,0.98841,,
OTdIU2hsdVlkUFJ3QkZOa2NQQJvj4ZrejJRcoApGuUQ=,0.973293,,
OHREUHdIZ3FGMTJyZmthVh919b6Iz5geyr/TeZYvvp0=,0.973293,,
OHJ6UllEaVdnb1hxaEF1TYFbhBEIvi4b+JOlNjooOQo=,0.992441,,
OHJ3bFpjbWtvVWJGOW5PUdubJIsIaK4KsfKbHsikNSI=,1.0005,,
OHBQRTJkSFJRTmdBOUkxNeROpgBiBqFXKjAp19xPMSM=,0.978332,,
OGtYSkRNNTBBS1N3NHFkObVU/o4F0Ut4Qtp1P4l68zg=,1.00857,,
OGl2TlYwRll6VU9JeVdNSAs/wxOVHnIKwQ0Q5lpSTKM=,0.996473,,
OGFCRGpMZFNwSW1GaHVWeCKADl7/1Odp3DRzsGha7jI=,0.998488,,
OGF1SVhFM3hqSGdWd1pXcB4U+7TLTavb66Uw3di52qg=,1.02368,,
OG80VjZXSkJYbWlQZHFDdE3Gt4/O4+uCSk1cn6VcZsQ=,0.980348,,
OFZzcTFvZWpOUlE2WFVQTzcVlXOMxt/G3G95TJSrDXI=,1.02268,,
OFFzd0UwdkNiQXhZVDVjT4Y3wM5YeoFtr7znbr6Ylso=,0.995465,,
OFFFTU5INEo2dldnbGt0ef8/l+9MC8OB9TfhI1gUgJk=,0.992441,,
OEo3em54T05FZXF5RDMxQaq4wzbcjh/ProKjo+YfIYk=,0.992441,,
OElSMUhzeU12dWQzVmw2ZjwwRQKoIAjU+S6q/nIm2Bs=,1.0005,,
OEhXYnZQdGg0ZWFFNlpDTZK6VwRd9DAz3M9R/C2yXMw=,1.02671,,
OEhRWkdpbjFQYkpzWFdvbfznI1uPoM8Fi1r6kl+BFgc=,0.992441,,
OEFqN0JyWmdsYzZ0R1gxd0YJnlYKQeDWpMSIWvLBb/M=,1.03074,,
ODZmeTVHcmhia1FGYUx3Q4gzdYTX5+omy9LB5tP1Am8=,1.01159,,
ODVLVG5JWnZ3bDNrZllNMrSshgT3wZC8veeVUEM67jo=,0.994457,,
ODJraEJKcUZwdlA0dDYwUr2GIRlA50A8muCddbOTzks=,1.02771,,
ODBHQll6NWNMbzJRSDNrbX1p/38YGzaA9TkC0jV8FjQ=,0.978332,,
ODBEb1FVanBURmh1N3dJNDaso23Ss2xsZ8Z2Ext84G8=,0.996473,,
NzNqSURuOENKbXQxeFBpNYn1uRy5Vhs0RjGThCfwEws=,1.0005,,
NzJ5Qm9iY3FsSVR0ZTZES3K+Zzd/UJB6+nrQ8vll6tY=,1.03074,,
NXZFTzhadG1NdWdWclB3aCol9m8ADhck6h7irxaLnrA=,0.996473,,
NXkxMGFSczZkQWc0OXFwRIbR33f4wHE4GL4Ol2XuQHE=,0.985387,,
NXg3dkJvTFJ6aUZIZjZhWZlGwmHiWPaIZ2HFa7ea0zw=,0.973293,,
NXdhZERKM01TTlY5VUhwUCnvGuAvnJ3vO4UDSrWTU4A=,0.984379,,
NWpVYmtPUVJxN3JXOGNaQwmeF3GK3Lr9RuISag4ORA4=,0.974301,,
NWhYa1BFYUZxYld2MFN0TPk2YtwISLAjiZZGGnK0wpY=,1.0257,,
NWdCcWVvMDNZVVR1NzR4WEgDgODJpw+1iLnH9jPSROE=,1.0005,,
NW1QSFIxWUlxY2syV3NHMzIrVddh5tMB06WQRT/+oNk=,0.968254,,
NUxGMkdFSm1qUnhEQm5ZeQdFouzZ695y2MOc2hDXGek=,1.00857,,
NURXdktPRWRSQlB5VFpIZvCzFqLMNq+7bupscSKmQEM=,0.973293,,
NURveHRiNmtJUjdHOTNxc6xbtwj4TiyHTnetp7rt3Ng=,0.978332,,
NUJoTGsyUGwxb0NPWXFWSOsY0sOD141ACtWHQ2dLUYs=,0.978332,,
NU9WUXdGWmxqWE1vRE5kS0aa6TbZ16A7nLBTQh6dQCY=,0.974301,,
NU5SMGxQOWtBUTN3N1R2bf1faz9e+DmrwBxE3ytnckU=,0.971277,,
NU0zZ1QwbzRVTGRjVjFJN5gr9sJ8w9K6dnvHX60bgJk=,0.986395,,
NTljaFJYNmZ2SGttc0o3Vh4zELAai8DkKmwTdlu0hgI=,1.00957,,
NTk4SE13YnNVMklYcGFrY0gWhAl9TI0fILWLeFclTfM=,0.996473,,
NThPMGtaWVBYdXp3NDk2VNagXxlgpS8Zp24aBnLZNy8=,1.00756,,
NThlazduTDNRQ1kyNm9WNM0eesRDWZDmTYDeFqIfXIs=,1.0005,,
NTgyd2xTZFBYN29ueWpwSP8LyMbJ3eoUivUADLn2j+c=,1.0005,,
NTFvdzNaOWxza3RJRjJQbuXo0IFYivSLJyeYl8Xr9/s=,0.981356,,
NnVrUTVGU1JZOW1nWFBUOAv4DGhgMr15x43D0S5jSz0=,1.00454,,
NnlDT1MxczhVUXZoRk1xafOSvGxHaxIeUATFdwlkkfs=,1.00151,,
NnJHMkEwY25EamthOXZoQiW4dndCc0/w6yXuO0T9zuE=,1.0126,,
NnFyWkpsSzBlTGd2NzF5dGghjRFdb6rAc0seWatnnG0=,1.0005,,
NmI0VVdQQ2EzajFIZkVKdoObxQaPQ/G4a8lrN7S1LK8=,0.98841,,
Nmh3UE5WVWRDOTFrQmFYYiFVsjRiR9WXXjJMVozF7t0=,1.01159,,
NmFWR0xpQ2hxN2xVWG91Tq77iKHX2IOJyTlza9DXH9M=,1.0005,,
Nm11R1FwZ2RzUkZqVENMOKMuMBVYYn9vgtRvFcm9Ork=,0.980348,,
NllselVDV3BWUmZFSHlxUeyP9iPNr9tmEhBR7nlW9O0=,1.02671,,
NlFHOUZyMFdhTjNUbVVoNcQeKJrORG2PtHzoD+IYt0M=,1.0005,,
NlBMU2t1bjVtMGY5bHJRaLdjQRpyOzNgEJT8sA+52YY=,0.976316,,
NlBDRHFJSFhaak53VGZrZVcxGG0nREx7hjxf3b+OF8Q=,0.996473,,
NkVRS01QQ1NERnZXdFZoaxbxoZfhFG/7az0WUPiXVE8=,1.00252,,
NkRNd21Za045UGdXQzJYc2GrU/cvXw6Q5QT+ZYHuPVw=,0.973293,,
NjRNOHkzblFURmpCYUtaVboPrfOf55dGaEgKnph18dM=,0.992441,,
NHJxdkRMU0k4aVBmZzNISsPONZjuLP892V1VYaKliOQ=,0.992441,,
NGYwUVdHWURhWnFDZTE5VQ17/bz/KVV9zTFIWuSgh7U=,1.02771,,
NGNXOXBlQzcySk1TdU9mbLmr+2fCstfYqToV0aXJGSE=,0.973293,,
NFNzMGRRVzlaQXFCRW5MWIl0fVdo7f6oIOMxvOwMbo0=,1.02973,,
NEtJVE9zVkgxU3hXa2p5eptZFDyCFGMPG6YrO0odbD8=,0.990426,,
NENkbnNHa2VyOGowUnpKVNc87vZPZkqy6yY4DwS4UMM=,1.00957,,
NE1lU0ZkYW9ES1laR1VtdDK+gavvBaaRzK8YJFeS4lc=,1.00353,,
NE1hR05qVlF2VEtFMDFoU5//yJb5pUGjo2XhrhFpQ5I=,1.00957,,
NDEybERYYm9pZmh3a2pwQSg4J6I6R+Xv1sz+cw2+zLc=,0.978332,,
N3M4dUxkclhiUll2RTZqSvQqsLv7Mgzv16YbwJlZBHw=,0.986395,,
N3lpQ3JPMTNvc0ZncEowZXWVBFwti6LCWoxXhUPsdpU=,0.999496,,
N3g2clNJdUFpbktEYjh0MgbXdnEnVINKfb0byK9BKz4=,0.977324,,
N2szeU9UOVVheEJ6ZEVSWRdqgOz2TEn2f8n2mP/fmlQ=,1.01864,,
N2RpTUNuZ0VZclU2bUhSWKFnfejd/d+bEOP3D7CMbY4=,1.00454,,
N2RMVmcxcG1aSjl2SEJxcv9aTZHNpR39wqw9k7Q25MM=,0.996473,,
N2lVYnZaR0ZsZXJNOHR6UGKgz1DO+vRaYA4++HnTIpI=,1.00454,,
N2l6SmQyWnVvRzBsNXE5SWi6sQPua+6qnsP8ZGas/rs=,1.00857,,
N2FKWGhZMFRsRnlJM0J3elk1J+/WfhOVGB3qdEqXjlo=,1.00252,,
N25XdkFNd2pKcGRtZVY0YQcUuzHBXE6f1d5Hj4bWGoU=,0.984379,,
N1F5TGN2bjE2NFd0VUJwaofUwEwrA/f/dBqABr8umL0=,1.02066,,
N0xoMm9na0tQcmxkWllOVvS0hKSc+9jsZHB/SO7kqD4=,0.976316,,
N0x4RVdvRlVuUkhyTlRtUAGF2CJ1ITi1Ms5YTJUPOTQ=,1.00454,,
N0VVS2phODliY1pKR1c1ToerkJER0eXO2cOFX3/hlC4=,0.992441,,
N0oyT0hOVXd6bW91dHNJRCLnozmNT5wyIAvjC1YXaos=,0.992441,,
N0o0M2k2TXBvbmJCdkNTWvPxo11gZeGzS2v7jPn2RSE=,0.974301,,
N0NNazF5SjZPWlQ0YkFlZ3PwDn5YeTqYKXdfIGEKy9Y=,1.00353,,
N09NSkNhVHhIenlpZDVEUD2BmVSpa9aLU/gqFhfPLY4=,0.97934,,
MzY5ckFZT3VjRkQ3dmJneS3afwLdIxF33jvsbVZGc4s=,1.0005,,
MzQ2dWFGWXFOT1pIcjJqVYExWMbsiU0X3Gcq8imhs00=,0.992441,,
MzEwOXBCTG9NWGZ0UTVONBgWF8aKiQIveHS3sG8/FwE=,1.00151,,
MXpWSVAzV2c5a2FZTHBIcqzp7mf3ADlzne+jf3IEEjA=,0.973293,,
MXdUalNlTXZQQUJpSWJwaGeKEc1DiQ/hwxSLTegRowk=,0.97934,,
MWVmazJtWTd6eGxCZFNqT3XUB3wqSt2ZBy/Lj5lyLCI=,0.996473,,
MWJsVUJ4cnk0aUx1R05wV++3Tw8HEjtYLfHJKgiaQWs=,0.977324,,
MW9qR3ZDeUs3VkVXeDRGUNzPVhJ0DxeKqV3E1u8qvtM=,0.992441,,
MUxNZElOdEJqNzZSRTRvcjzIs7BbqKQwFfX+0euVkVE=,1.02066,,
MUlqUXVtVnFaM1JPN1d2YY/Eac5Yl93LHMhfVlGxBvA=,0.973293,,
MUFTc1pnejVYVnY0cnRrV+9vAOSdT315yZclKsY2InM=,1.00454,,
MTZaU1VwUWM3SVk1TG5YbMumLTNxGhmadcNxKgGaGsQ=,0.968254,,
MTNINHNyNlJvV1RpY3FrR0nuAiS0W0L4kcbpwqTMnuM=,0.971277,,
MTN1ZURuWXk2MkdoOUk3NI5/sAnL/U/pDy9T99IxacE=,0.995465,,
MTlWbUxhVWdiaUFEY3VFWiLi+VxLHVC6b5kewfd/81U=,1.00857,,
MnlyRGRicWNpVUV0SDFvYTTak2EkQGwDI2T2C4oQQ6k=,1.00857,,
MmxBNktjMW1pd29IR0xEWDgWGhDRLV2qNyMs+PR9Tsc=,1.02268,,
MmFGSFpralVkZ1Jzekw2NG7shxafoEEj9Jd/muKQtaE=,0.996473,,
MlVxZE5WaVJQNVNHMFFqRC09JkaxvVxZJsD8AgltD1M=,0.992441,,
MlJYc29yeDlWZ2hFREtGa9FVjFFm4qk6mxJV2oZ5M10=,0.992441,,
MlhqQ1ZtM0FmSndEWnpIYWS2uLPcntLbj7OkK8WA5aU=,1.02771,,
MlBqbUJncmRXVHFISjRTd+iuEq1wUAedVjnfUAGE6Nk=,1.02872,,
MkVEODZXZjFDRnptMEhndw83d1guRaIgyswl6Ao6Qz0=,0.973293,,
Mks3dHBHRmQ4aVlybVZVT+wUsRYHcGGM2EY26y5Z4xQ=,1.00353,,
Mk9tTlh6WlNwTGtqN2Q5YpE2mKdV5EuT0ILf423FDHE=,0.992441,,
MjhWR0RvcGdGMGhZY0g2dajcW4rUWWw5IZEV1685H8s=,0.996473,,
MjFuenZsaUlIS3lYZ0pHaNry3ILvzIeJubtrXJTC3hk=,0.973293,,
MHRNZG9RcGNFZ0I2azdiUySntOTqfuxXKaNrz/1Ub1o=,1.00353,,
MHpaZEQ1dDlvVmdLM0lHZXCa2DMRnLChBa4ToO2Nhq8=,1.00655,,
MHlYamlRN0hzSVU0YTZtTP73QgxlswDXLFzBtRmtGqI=,1.00454,,
MHdOV0tRRURmVHo0T0ZzOOHc9u278ynAK9/JRGGUTh4=,1.0005,,
MGtMdG95ZGZWTXhsdVM3SnuV8J213AwfDnx0ZIFHl6I=,1.00353,,
MGRxUTZNbTJQZjRWTkdMZ7Q6u9RYpfQEFMVUFEpuV+c=,0.992441,,
MGM5N0ExUjhDTEt4aUU0evvRvwYW61NETGlgqMQFi4M=,1.02066,,
MGJ0VUtPTW5pYWt1Qkd2Ra6snCWFOJ3p4aRrw+zhoUE=,0.973293,,
MG1Rdk1sU0xOZGJ4Vzg2eTiujTRPql9GGmYx5/w2FXE=,1.0005,,
MFRvMmZDZ21YczVsU0ZaWfV1t6PXX+ZPY1ZZPDFQ0M0=,1.00857,,
MFhaVnRGeklnMmJDM3JBOA71LzxWifBM86FAIQ4BdUE=,1.00454,,
MEtPRTRUcEZ4TThRZWF2WA6P8mSoV42fyui/Yg5QYYI=,1.0005,,
MDRXWnVBaXhPYWRJRnpzSxQSktPlC7iOY2IQuleHH6I=,0.999496,,
MDJscDN6RkU3U1A4Z2Rjaodr37J8SweAmEuGPUAHN9o=,0.992441,,
M3ZpZGE0UXRTY0N1a0pLN2CyfQBYi95rlM/mGrCkFY0=,1.0005,,
M3JYOVZxV0hhQm91NEswaFXqcGJFQJt+3zSqlt73fmo=,1.00857,,
M3JFMWVnNE1ZQXlzYkpHSz1b7MjvaOvXd1o0H4a+dBM=,0.975309,,
M3dJYjcxR3owSGFkeGdSUOD9liOWg19JoT5vl72FZQw=,0.992441,,
M2h0MVppbHoyZHdwTG1uajAmhY1poITVnn4FEh4PiRw=,1.01864,,
M25nWU1UVUF5RHROc3drdoeM/KNWLyffIgy5JPQHeKk=,1.00151,,
M21sb0VBaEZLT0Q4dlU0efOymT1K9dRuCdTYUt17V/w=,0.98841,,
M1JHMHhkeWlZZnJ6N01objC3E5eNJCB8DbIUbwPy/qQ=,1.00353,,
M1dyQXB1OUZtNEpNaE5iWcovkHOs4gcR3kGXY4xfyvo=,0.98841,,
M0NLYVNZWjBjeTd1ZlBBUlngURLdbSgtBJeiqYUNosY=,1.00857,,
M0E4UFFiUkU0emNkOVlHbBAR9AAPSU6QvT49pfCItDo=,1.01864,,
M0dDbHlMUTY5SzV0ZTBvQb9h8YABlnerdSpsViBIYVU=,0.976316,,
eXptY09xblppRjBmWWxWZH0vZd13CTUTkscChhwy2Ag=,1.01864,,
eXFGaGF3UklWREpBajc0UZS7o0MljafoqaMDYGjof6c=,0.991434,,
eXdXUmZNSUR6cGxBU2VVbQ1RTjDEt0rdbvkxJ9yEzi4=,1.03074,,
eWQ4V3NlcmpTRFFCcUZhSnZzKQdxBOzpvXeqOExOHvw=,0.980348,,
eWo0ZTJaUzlIRmxtS0RSNTe4fYnsyKLoYarezHugkSQ=,1.02167,,
eWNOZUJSVXFaVjlyb0xHMvL1YkM2SUn6FkwB+kZIihM=,0.976316,,
eWJrZnVLQUVRSnE4SWkzVvlipuldGh/2223yEdDxCjI=,0.996473,,
eVZzZ0hUWTJpZDBXcVpscsOYYSvTWTjmziVg7cVELdo=,1.01562,,
eVZRT1A0cWlVTUlLbDVkWOohpBmnaA4xoSiOqGmv2NM=,1.00353,,
eVRhRElTaHhmb0pBM2dqcc6kqNo4LQk/+QGE+ZmW4rs=,1.00252,,
eVNsUGIyQWhWYWtpdjlnVOtlQSc/l0+4t4Bpalq1uYM=,0.98841,,
eVIxbU8yZXc5TllGSXp4SMg8KCtGkwQUbZCMCJKkSR4=,1.0005,,
eVdxUzg5dUhPQWZDUllUTudZLxjd79VQkJphbyLSy2o=,0.996473,,
eUJyVVFOVHRudXE5UndoZ1oZLMgXgAd+Hw9YAZoMU6U=,1.00353,,
eUFVakVjUUxoMERlZldud6yqfrM4lU5SqHqMuCjv4qk=,1.02973,,
eUFEZWE3bDQyc2tKSGNkOQmwu5PrPL3nn3DEP57Ew8c=,0.996473,,
eUduQXA2a0gxMlR3elFadnGKY1RqcnlopVcH+2JtGws=,1.0005,,
eU9nNVVYUEZRVjJjZjlvWR5weDhljnbtdLA+mQjdiQ4=,0.986395,,
eU5Zbk9zSlNDdjZHbXE3aDiTUiWHTRdapRjoSNTcOB0=,1.02973,,
eU5mckRkMFZBVGNvWXRhUIdKueb/TgOEwV7WlJg4Q0E=,1.02771,,
eU1VbWJZelF4RkdxdndnOcypAlp36XSvVWIbw9V+URE=,1.01562,,
eTZmOTdrVVFidXAxWndZMjWfVVNrXWYfOWyzbAz6leM=,0.973293,,
eThuYUlKMGZNTmwyRW9tanAAwbluxdPYaEvb/Jqd164=,1.02771,,
enNwTlhiRVZvZ1REdjJ0M7+RvxILEKLqCPVe6hmsorY=,1.00857,,
enh2dWc5Q3lKSWF3U1hEV+/abiID/K7yVOPVBygGuVA=,1.00655,,
enFPQkh1MjhDbzNYTkpSaPUNwYeUYAPoFTycmmFLs78=,0.986395,,
endjOU4wQnR4cE9LMzdabGrBw0Q1qGC7AU9l3GNJ39s=,1.01864,,
enBMUTZxR1I0b3dFa3VNQgWtG0vsXSAk8ohZ9IP1cfM=,1.01864,,
em9KZnE3NHlMYlhqaFlQWpIlwIhZLFroR/FJ+iX8ydY=,0.992441,,
elVuNzlCSTRtaGFwRWxTZ5+4CTEisrRPBxJ2bYauUSc=,1.0005,,
elR5RjhKTWk5QVZPcjdRRX3fIcCUXaN2qTqg/7IOFtA=,0.980348,,
elpKN0xST1c2bWppclh4OJv0FtQJS+3ZfnWNxvvweAw=,1.00857,,
elhuU0xkOFBxa2Z2UkJiTVckneGlvcZruZVaT0meiFc=,0.980348,,
eldtNGxLaENBY1hMWTdHMDSnX+JzT5j5KOeD5A5r/fU=,0.978332,,
ekZqb1B4djhPTW1CY2kza5NJouW3GopRyZ59e58s3p8=,1.00857,,
ekRtME5UbnRjRWlhM2xMONF9Myv3HYAgG5jLnfBI4Dk=,1.02268,,
ekk3ckRsMjVMTkJKOEZaZDwpADBuMRz9KxhizMxFOUA=,1.02268,,
ekgzb0tmc1RBRG5MZ2VCecGpq8lSxU3G5YGToTn5nKs=,1.00857,,
ejY3bjJJVjFEYk5IWWprcik08sxw84A+G4GRJjRn9Eo=,0.992441,,
ejl2ODBQeWNvakJPTXVyVP13U/XE10G+jSlm4eez6zQ=,0.995465,,
ejhLblhVWUR0UXJncFRzOagEKpoSNvtikOJrdO0OFG4=,1.02066,,
ejF0WkdPOEhvTGYzVkRGWBcZwgmqFw6MfiP3j6c1S7Q=,0.996473,,
ejBsWWh5VVRBZEMybVB3MVWD0XTp2CrlSmpE0tA0nTU=,1.00957,,
eHZZcGtsdUQxdEw5ZFhRaunqQZQd+A2WQkdWAePkFbA=,0.982363,,
eHQxRkxtZ2NWVEl6V2ZaZYgZE6fgW/wtCGMUzgCp/bo=,0.980348,,
eHlwUmViVDJqaEduc0VTMFD22unT/M4OmtsFZwGUot0=,0.999496,,
eHJCNm5kWU1HWm9wYldGOXGzz+LZhhqAfe+A7DlXoQk=,0.996473,,
eHFXSWhyTTFpNEF1UWF3cz/LR6QAJhp1Vt6I8alH+3U=,0.990426,,
eHBGclBWS2tqUXVjN2JHbKniauXo00f2+2hfyfwiaew=,0.980348,,
eGZlSkl6dGFxYjVSQWlqY/yKEdCT2RWOYuBi/VSpgEE=,0.968254,,
eGpNNXp0ZlBLRnY5QzZUcVmt9hUmjF5TBitj+jcbWUc=,0.974301,,
eGluUllvaDYxQzN1a09mMsEEyHZSaDMluWJ6ewaYuuw=,1.02167,,
eGk0NUdJNmVYaFFwWVpqcpS6RWvnQYiR8u+MtUZJziw=,1.01864,,
eG9ESmxnZHFWMUVBR1cyWZ/+sNPN0/+o0UwPGRTbN4k=,0.992441,,
eFRNYjJ3QVE4ZWNSV0VsZyA/Z1UgB1ON/W9qXCCVpVM=,1.01864,,
eFl1U012TGJocHM1d2tkeVIY/s92xPht0Sz2h8aGn+0=,1.00454,,
eFFxR3NVU0FKUmt6YWRsQq8aky3JK3VMqsU9rf36jps=,1.00857,,
eFdONUVhUk1odUNpVFpWc/2eZqL4T1SnWqZHabwQBV0=,0.974301,,
eEx3eklyUVVOZ0V2cDJxVtLev4o2yd+Iores8CaJMkA=,0.996473,,
eEtsM0lRSk5jdUZiMlI1asltWdPgYoPaEp1eYwhWz5Y=,1.0005,,
eDNxQVpqVDZlaGFrNTd0UEKUd+i8EXp+JznkefPx8hk=,0.973293,,
eDJQU0QxYkl3OVE4ZUFqaQqZ89C728NSnAlnKaUbb10=,0.990426,,
eDc2TUUyZTN5R3NsQmltWV3L7h5DjJCsQjywZKI6tT0=,1.0005,,
dzNaV05IWG9nSWt2aGJwVEn6/nmKrBJssglKlmrwbqQ=,0.976316,,
dzJpdGtGSTFSemR2TXFyb14lj1wDVMrZdN3KVzEbt3c=,1.00353,,
dzFGSWJqR0N1b0UwYTJja1RHAPtGMGV5x88KO0/DUaw=,1.00957,,
dXN4MURpSWxXZGdLYm5BNPLGOOz8JzF/wcstOQCkjos=,0.973293,,
dXIzVE1TTnhoN3lCQ0l3OE659xDE22Igb7ztm7quMLI=,0.996473,,
dWZhc29KY0JHdHdrMXgybTcQpm1jl6vKq3zkz95M8Vs=,1.00454,,
dWVMaER2STVGZFU4S01ZUnT3w1s2rzEd56Sgph7LLF0=,1.00151,,
dWRvbm1NYUtOdkhjSjk1Mgauc3lRGht+IoBJFKLVsvM=,1.03074,,
dWNYakd5OURRZTV0d0xzM3Yr+Vu6zGuLjSs4vOuJdzM=,1.00252,,
dVZxczI4N1V4SDVrY0NSM/UTfSTfnySQcdC6ieSCGHQ=,0.992441,,
dVZaTEh2d3h0Qk1Hemg4M3oPGdLR9Q9eDN1ZO7eW49A=,1.00857,,
dVVPSFFzSWFDb3IxNlBZTPEtecy8JeM9NoIaw1Yiy24=,0.973293,,
dVpXTjlBVmZzZ1FidHk0OBqvK3ePKNTC7br14Q9IzU0=,1.0005,,
dVh4ZE52MHpieUhFcGZTZR7h4nD9TymWPTvPhHVcG+g=,1.00655,,
dUJzV3JrcDdseTFBVlo1WYuMBgcEbPKl6LIm4aVLsos=,0.973293,,
dUhZYjZOSUxtM3B6MnhBWoAbggYWHp3Hz4j9fLNkRxc=,0.976316,,
dUFTNmRJbkJFS3BvVkhrTio29RUPGYKp/VSoA2tClVw=,1.00353,,
dUdKWnJZUDJPN2FTUlhDYxUqccNSpfsPqSm/9cJSTgc=,1.00857,,
dTBZa3BoRHpYc0ZHVGRQWiSaFQQpI+N73ldagsj5pgE=,1.01864,,
dnpHTDRwOTFvc0NIS1lNUcmfvQvDrHkiXOtGE51Gqe0=,1.00454,,
dnFGY3JXUjlLaFVJeUhETRWte93HuiJAeisnpTjSgrM=,0.985387,,
dndoeWFLek9yNEhFbVl4dfBEHP8I5uG0tf2nyolZnRw=,1.00454,,
dncxM3lHMDlEZVlCSEZMSW88eadvK8+Ga0yMCyECAv0=,1.00151,,
dmF6VWZ1eEVGaUk5TUxId+IEjOWoDU5sIamnD0jMqog=,0.990426,,
dmc5Q0Z0TnJ1UktWZnFISs/JsNqQ0bF2G6IAgkcke14=,0.976316,,
dlY3UkRHdTBGM0E2TnE0TIbBPpXDKRxuAo6iizQmpRs=,0.994457,,
dlY2alVhd2dQMFpoM1JDdfjo7+sy5EG/dw73krAS7MI=,0.996473,,
dks2ZjVPWjBDQTltM0xrSnR0vMWX0BmW7qVmTQ4JIQI=,1.0005,,
dkNlSlBmdGMyR295TGExTtk4Ux240LQuXyIEMzz9giQ=,0.978332,,
dkNkdzJQS1RsR1ZiRGpxTGmC3BXJMW/nR3CS9h1LGzY=,1.02268,,
dklTenlkdDVBYjNHdUs2VUPu96Gho2Bt/fIoCi7HRz8=,0.995465,,
dkJESWE0Q3JwVG9mTnlKV65uwZ7fDTW66G9NoDAzGj4=,0.971277,,
dkFjR1dvcEVYQkpaS2VOT1DyyMIMcJwPkJimLBr+70U=,1.01965,,
djJwNzZJRXNHMFdoT3VRUpK8wAd84yS2vZwjOmsFUtg=,0.992441,,
djh4cWNBZVBqOW51SUYyTeRzyHOVNudkBWs5PQgsXOc=,0.992441,,
dHpmcVpnaVdVd3hzeTlCS8TAsOMD320lJnoDxvGupS4=,0.98841,,
dHNEODRDdUdmMTdlbFprQgxagbNg1j45SSxeU+b7/Rk=,1.03074,,
dGxFYnhSb2Q1UUluWDNlcbHUCIGwAsn9h9M7ACK6wzQ=,1.0005,,
dFlTREpmeUJGeklwQ2NOTO1ohefPnVXt+NYdQye6aZ4=,1.00454,,
dFFkN0tUSWZneXFjTkJpWG6e9GwO7q4OxuwmU87vA1I=,0.978332,,
dFdjWEk1cGtRYVJQNGJPMKaOiII1XiEcJQPoMI1l3dY=,1.02973,,
dEtXekN3OTRGVXNTZzBycVRSMm2Sp3lRAjakMa2uLQI=,0.996473,,
dElKVXpPZEY1c1prTmJ1OU9V8WiTfRGSBjqRQKufplI=,0.996473,,
dEdmaUh1WHJiWXNJS3g3T50/ZjYCxTjPUfxqXrWShWY=,1.00857,,
dE1SMGIzb21pRW5aSnVrcifxgPU9XluMDtgNZ2ojDYk=,0.998488,,
dDc0eUtZTmpWeDhzYzBaa1afGHcngeXQhi8RaB/OZME=,1.00454,,
d3NIZzRUazhkeEpCMU5ibFSxLC3L3ttoqCCCntNd4ew=,0.992441,,
d3hyM1BtOEo5TU8ydmRmUun05mYlE3duhAhv3teWg8s=,0.984379,,
d2w3c0ZrMnp4cU1FWDNDQaMVDHOQHz5Ang6u3uRT5TE=,0.98841,,
d2NXUXZxbWhrZUZ5TEhaaWzm+IsUye/nFP9/4RvbhiM=,0.995465,,
d2lVcTdoNmRrVElGMkxXRd4d1qSucQtqaft8WdDccA0=,1.01361,,
d1VMU2gxUXBHdTNkZmpsZU5LQIxD73qruHR/lIVzm4w=,0.994457,,
d1ozczU0YThOUUtIa0JFbswxFSUmkUHem9cowHCGTek=,0.984379,,
d1FraU1MQ0FjbnVJSzFIcO83h4jw5w7dzMy7Cgvezdk=,1.03074,,
d0pUbUQwUkhsaXA0aDhFU7p6dxxw3FRAT7HpadekVQY=,1.03074,,
d0lyajIzRnF0SHY3eVprbu83T4B1BMH5OZz4mbekLo4=,0.994457,,
d096R1NhMVBBTDJRVkZxVYKx8FH6s1wpOeFABOZ+bt8=,1.02268,,
d010NGxSM0lDQjVVUVhxekBDz69afyxLIfTS0/gH1WM=,0.990426,,
czZLSGoxWmV0RWdNZG5mY9/7+dDpDOnMUoZlkIAUCro=,0.971277,,
czFid3RXa0V4cmZub2dEOeUB9xmsN+QCbAxodc53wtw=,1.00857,,
czF4ZkdldUh2Y1pLVzhpTlEA+pYAF4wTWYf+ErGoUzQ=,0.992441,,
czdIdEVJanpNdzVSQm5LMBlXpyIzs/7P3BEaXguGIX8=,1.00353,,
cXYwZER6Nm1lMk80Q0dJWgRT/mwJ0xPvu0L30C5gtAg=,1.0005,,
cXRzRmw3Uk52VW14WjhhTDe2o3wiLAVBpZI9SRXtgdw=,0.980348,,
